dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
3/16/2016 18:37,Opel_Combo_1.7_DTI___Kasten___Lkw_Zulassung___Euro3,privat,Angebot,1100,control,bus,2003,manuell,75,combo,150000,3,diesel,opel,nein,3/16/2016 0:00,0,96224,3/24/2016 11:46
3/9/2016 20:37,Mercedes_Benz_E_270_T_CDI,privat,Angebot,2990,test,kombi,2001,automatik,170,e_klasse,150000,1,diesel,mercedes_benz,nein,3/9/2016 0:00,0,53520,3/17/2016 2:45
3/26/2016 19:37,Opel_Corsa_1.0_TÜV_bis_01/17,privat,Angebot,300,control,kleinwagen,2000,manuell,54,corsa,150000,0,benzin,opel,,3/26/2016 0:00,0,59379,4/6/2016 9:15
3/20/2016 18:47,BMW_E36_328i_Coupe_Schalter,privat,Angebot,3390,test,,2000,,0,3er,150000,2,,bmw,,3/20/2016 0:00,0,45739,3/28/2016 19:48
3/31/2016 20:57,Volkswagen_Passat,privat,Angebot,2750,test,kombi,2001,manuell,131,passat,150000,12,diesel,volkswagen,nein,3/31/2016 0:00,0,90471,4/6/2016 16:45
3/28/2016 20:45,Fabia_II_Combi_Greenline_1_2_TDI_DPF_mit_Gebrauchtwagengarantie,privat,Angebot,6990,control,kombi,2012,manuell,75,fabia,100000,5,diesel,skoda,nein,3/28/2016 0:00,0,44894,4/3/2016 13:58
4/1/2016 22:55,Audi_Cabriolet_Typ_89_2.0L,privat,Angebot,4800,test,cabrio,1996,manuell,116,80,150000,6,benzin,audi,nein,4/1/2016 0:00,0,38300,4/5/2016 23:46
3/21/2016 16:45,Mercedes_Benz_C_220_CDI_DPF_Automatik_Avantgarde,privat,Angebot,14499,control,limousine,2007,automatik,170,c_klasse,125000,5,diesel,mercedes_benz,nein,3/21/2016 0:00,0,13439,4/6/2016 15:45
3/27/2016 20:51,Audi_80_5_Zylinder_b4_liebhaberfahrzeug,privat,Angebot,1450,control,limousine,1992,manuell,136,,150000,0,,audi,nein,3/27/2016 0:00,0,38709,4/5/2016 20:17
4/3/2016 15:58,Verkaufe_ein_toppen_golf5,privat,Angebot,4300,test,limousine,2005,manuell,90,golf,150000,11,diesel,volkswagen,,4/3/2016 0:00,0,28779,4/5/2016 15:46
3/24/2016 14:38,Honda_Civic_1.6i,privat,Angebot,2499,test,limousine,2003,manuell,110,civic,150000,12,benzin,honda,,3/24/2016 0:00,0,42853,3/24/2016 14:38
4/2/2016 10:59,Alfa_Romeo_147_1.9_JTD_8V_M_Jet__DPF,privat,Angebot,3450,test,limousine,2007,manuell,120,147,150000,4,diesel,alfa_romeo,nein,4/2/2016 0:00,0,86678,4/4/2016 7:51
4/1/2016 15:53,Mercedes_Benz_C180_mit_TÜV,privat,Angebot,350,test,limousine,1996,manuell,122,c_klasse,150000,9,benzin,mercedes_benz,,4/1/2016 0:00,0,49685,4/5/2016 10:48
3/13/2016 1:57,BMW_530d_touring,privat,Angebot,3550,control,kombi,2000,automatik,184,5er,150000,11,diesel,bmw,nein,3/13/2016 0:00,0,72525,4/6/2016 8:45
3/28/2016 19:06,Sehr_gepflegter_unfallfreier_Ford_C_Max_Style+_1_6_DPF_mit_AHK,privat,Angebot,8250,test,bus,2010,manuell,109,c_max,125000,10,diesel,ford,nein,3/28/2016 0:00,0,35606,4/7/2016 4:44
3/9/2016 9:51,renault_clio_TÜV_NEU_bis_03_2018_inzahlungname_moeglich,privat,Angebot,800,test,kleinwagen,1998,manuell,54,clio,150000,11,benzin,renault,nein,3/9/2016 0:00,0,34516,3/14/2016 11:46
3/14/2016 12:46,Audi_A4_b5_Avant_TÜV_10/17,privat,Angebot,1500,test,kombi,1996,manuell,126,a4,150000,0,,audi,nein,3/14/2016 0:00,0,24873,3/17/2016 0:45
3/31/2016 0:59,Mercedes_Benz_GLK_250_BlueTEC_4Matic_Standhzg_Alcantara_Voll,privat,Angebot,41900,control,suv,2014,automatik,204,glk,40000,9,diesel,mercedes_benz,nein,3/30/2016 0:00,0,82131,4/6/2016 1:17
4/5/2016 9:55,BMW_330d_schadow_line,privat,Angebot,4200,control,kombi,2003,automatik,204,3er,150000,1,diesel,bmw,nein,4/5/2016 0:00,0,53757,4/7/2016 13:16
3/6/2016 21:38,Audi_100_c3_typ_44_bj_1985_quattro_krarosse_mit_achsen,privat,Angebot,150,control,,1985,,0,100,150000,4,benzin,audi,,3/6/2016 0:00,0,87616,4/7/2016 2:16
3/27/2016 12:59,Volkswagen_Golf_3,privat,Angebot,1000,test,kleinwagen,1996,manuell,75,golf,150000,3,benzin,volkswagen,nein,3/27/2016 0:00,0,38640,4/1/2016 12:45
3/15/2016 12:50,Krankenfahrstuhl_25_kmh__zu_verkaufen.,privat,Angebot,300,control,,2005,manuell,0,punto,40000,9,,fiat,ja,3/15/2016 0:00,0,26215,3/25/2016 4:19
3/9/2016 12:50,Peugeot_307_90_Grand_Filou,privat,Angebot,800,control,limousine,2004,manuell,88,3_reihe,150000,9,benzin,peugeot,ja,3/9/2016 0:00,0,66333,3/20/2016 6:18
3/22/2016 10:50,Mercedes_C_200_Kompressor,privat,Angebot,2300,control,limousine,2000,manuell,160,c_klasse,150000,5,benzin,mercedes_benz,nein,3/22/2016 0:00,0,40231,3/22/2016 11:41
3/29/2016 7:56,Audi_A6_Avant_2_5tdi*Navi*Automatik*Euro4*,privat,Angebot,4000,test,kombi,2003,automatik,163,a6,150000,6,diesel,audi,nein,3/29/2016 0:00,0,22525,3/31/2016 1:47
3/27/2016 20:47,POLO_1.2_KILIMA_WIE_NEU,privat,Angebot,6799,control,kleinwagen,2009,,60,,20000,5,benzin,volkswagen,nein,3/27/2016 0:00,0,89077,3/27/2016 20:47
3/11/2016 18:55,Opel_meriva_1.6_16_v_lpg__z16xe_no_OPC,privat,Angebot,0,test,bus,2004,manuell,101,meriva,150000,10,lpg,opel,ja,3/11/2016 0:00,0,27432,3/12/2016 23:47
4/3/2016 18:58,BMW_Z4_roadster_2.2i_M_Paket__Klima__Xenon,privat,Angebot,9450,control,cabrio,2004,manuell,170,z_reihe,150000,12,benzin,bmw,nein,4/3/2016 0:00,0,65549,4/7/2016 11:15
3/22/2016 16:37,Fiat_Scudo_Bulli_Werkstattwagen_Diesel,privat,Angebot,0,test,,2006,,0,andere,5000,0,,fiat,,3/22/2016 0:00,0,44867,4/6/2016 6:17
3/9/2016 12:53,KIA_SPORTAGE,privat,Angebot,14500,control,,2017,manuell,136,sportage,125000,5,diesel,kia,nein,3/9/2016 0:00,0,49696,4/5/2016 23:45
3/10/2016 16:57,Mercedes_Benz_C_270_CDI_Elegance,privat,Angebot,6890,control,limousine,2003,manuell,170,c_klasse,125000,2,diesel,mercedes_benz,nein,3/10/2016 0:00,0,55743,4/1/2016 20:47
3/23/2016 14:45,Kia_Sorento__coole_Farbe_schaut......,privat,Angebot,7500,test,suv,2007,automatik,194,sorento,5000,11,benzin,kia,,3/23/2016 0:00,0,34314,4/5/2016 15:47
4/1/2016 16:06,Volkswagen_Golf_Function,privat,Angebot,800,control,limousine,1993,manuell,0,golf,10000,9,benzin,volkswagen,ja,4/1/2016 0:00,0,65929,4/7/2016 11:17
3/8/2016 19:58,A_210_Evolution_AMG_Styling_absoluter_Festpreis,privat,Angebot,1499,test,kleinwagen,2002,manuell,140,a_klasse,150000,10,,mercedes_benz,nein,3/8/2016 0:00,0,16727,3/10/2016 17:44
3/19/2016 19:49,is_ales_ok,privat,Angebot,500,control,kleinwagen,1999,manuell,0,,150000,0,benzin,renault,nein,3/19/2016 0:00,0,26969,4/1/2016 11:17
3/28/2016 10:50,VW_Caddy_Lkw_Zulassung,privat,Angebot,1495,control,kombi,2001,,64,,150000,9,diesel,volkswagen,,3/28/2016 0:00,0,99086,4/4/2016 11:45
3/30/2016 10:50,Mitsubishi_Space_ohne_TÜV,privat,Angebot,300,test,kleinwagen,1994,manuell,0,andere,150000,7,benzin,mitsubishi,,3/30/2016 0:00,0,26340,3/30/2016 10:50
4/4/2016 12:57,OPEL_astra_G_TÜV_NEU,privat,Angebot,1200,control,,2018,manuell,75,astra,150000,0,,opel,nein,4/4/2016 0:00,0,15344,4/6/2016 14:45
3/21/2016 23:51,VW_Golf_CL__2er_Golf____TÜV_bis_02/2018,privat,Angebot,850,test,limousine,1989,manuell,69,golf,125000,11,benzin,volkswagen,nein,3/21/2016 0:00,0,95485,4/5/2016 15:17
4/1/2016 22:49,Volkswagen_T5_Transporter,privat,Angebot,8500,test,bus,2007,manuell,131,transporter,150000,12,diesel,volkswagen,nein,4/1/2016 0:00,0,17291,4/5/2016 21:45
3/16/2016 12:53,Volvo_v40_mit_klima,privat,Angebot,300,test,kombi,1998,manuell,0,v40,150000,6,benzin,volvo,nein,3/16/2016 0:00,0,47137,3/25/2016 10:18
3/28/2016 1:36,Honda_Civic_1.4i,privat,Angebot,1500,test,limousine,2000,manuell,75,civic,125000,11,benzin,honda,nein,3/28/2016 0:00,0,12163,4/2/2016 11:47
4/1/2016 10:54,BMW_E34_518I,privat,Angebot,950,control,limousine,1995,manuell,115,5er,150000,0,benzin,bmw,,4/1/2016 0:00,0,27751,4/7/2016 7:46
3/14/2016 12:54,Seat_Ibiza_1.2_12V,privat,Angebot,3200,test,kleinwagen,2004,manuell,64,ibiza,80000,2,benzin,seat,nein,3/14/2016 0:00,0,29633,4/5/2016 13:15
3/19/2016 13:36,Ford_C_MAX_1.6_TDCi_Titanium__7_Sitzer_Topausstattung,privat,Angebot,11890,test,bus,2011,manuell,116,c_max,150000,4,diesel,ford,nein,3/19/2016 0:00,0,97737,4/6/2016 18:48
3/28/2016 13:46,BMW_323_Ci_Automatik__Sitzheizung__Sportauspuff__Alufelgen_17Zoll,privat,Angebot,2900,test,coupe,2000,automatik,170,3er,150000,2,benzin,bmw,nein,3/28/2016 0:00,0,53332,3/30/2016 4:17
3/7/2016 12:38,Ford_Mustang_GT_V8_Cabrio_Premium_Neuwagenzustand,privat,Angebot,19750,test,cabrio,2006,manuell,305,mustang,50000,7,benzin,ford,nein,3/7/2016 0:00,0,38350,3/12/2016 20:18
3/16/2016 12:46,Volkswagen_Eos_2.0_FSI,privat,Angebot,9800,test,cabrio,2006,manuell,150,eos,60000,11,benzin,volkswagen,nein,3/16/2016 0:00,0,47198,4/6/2016 7:16
3/18/2016 12:39,Ford_Fiesta_1.4_Ghia_Klima__Scheckheft__Tuev_NEU!!,privat,Angebot,1990,control,kleinwagen,2003,manuell,80,fiesta,125000,4,benzin,ford,nein,3/18/2016 0:00,0,13469,3/18/2016 12:39
3/18/2016 6:36,Mercedes_Benz_Vito_115_CDI_Extralang_DPF_Aut.,privat,Angebot,10500,control,bus,2006,automatik,150,vito,150000,6,diesel,mercedes_benz,nein,3/18/2016 0:00,0,33729,4/5/2016 21:47
3/24/2016 15:38,Opel_Astra_J_Design_Edition_1.7_CDTI_ecoflex,privat,Angebot,11000,test,limousine,2012,manuell,131,astra,70000,3,diesel,opel,nein,3/24/2016 0:00,0,34613,4/5/2016 11:56
3/22/2016 10:55,Opel_Sintra_2.2__7_Sitzer,privat,Angebot,300,control,bus,1997,manuell,0,andere,150000,7,benzin,opel,,3/22/2016 0:00,0,24147,3/28/2016 0:15
3/21/2016 0:59,Mercedes_Benz_E320_Cdi_/TÜV_05.2017_//Vollaustattung,privat,Angebot,2390,test,kombi,2000,automatik,197,e_klasse,150000,5,diesel,mercedes_benz,nein,3/20/2016 0:00,0,27474,4/5/2016 22:46
3/8/2016 20:58,Skoda_Fabia_Combi_1.2_TSI_DSG_Style,privat,Angebot,16449,control,kombi,2015,automatik,110,fabia,10000,8,benzin,skoda,nein,3/8/2016 0:00,0,95502,4/6/2016 1:17
3/12/2016 17:47,BMW_e46_318i_touring,privat,Angebot,2999,test,kombi,2001,manuell,0,3er,150000,7,benzin,bmw,,3/12/2016 0:00,0,45891,4/7/2016 9:17
3/21/2016 14:43,Skoda_Fabian_Automatik._Kombi_Benziner,privat,Angebot,3000,control,,2016,automatik,75,fabia,150000,0,benzin,skoda,,3/21/2016 0:00,0,24782,3/31/2016 17:45
3/28/2016 17:39,Audi_A4___1_8_TFSI___Xenon___Scheckheft___51_tkm___TOP_Zustand,privat,Angebot,14300,test,limousine,2011,manuell,120,a4,60000,5,benzin,audi,nein,3/28/2016 0:00,0,59494,4/6/2016 23:15
3/21/2016 19:06,Volkswagen_Polo_1.4_United_1._Hand,privat,Angebot,5999,test,kleinwagen,2009,manuell,80,polo,125000,5,benzin,volkswagen,nein,3/21/2016 0:00,0,65529,4/5/2016 20:47
3/10/2016 18:45,Audi_A6_Avant_2.5_TDI_quattro_S_line,privat,Angebot,3700,test,kombi,2003,automatik,179,a6,150000,11,diesel,audi,nein,3/10/2016 0:00,0,64846,3/13/2016 0:16
3/10/2016 23:55,Volkswagen_Touran_1.9_TDI_DPF_Navi_PDC_Tempomat_AHK_TÜV_Neu,privat,Angebot,8999,test,bus,2007,manuell,105,touran,90000,2,diesel,volkswagen,nein,3/10/2016 0:00,0,26689,3/17/2016 9:16
3/16/2016 15:51,BMW_530xd_e60_EZ10/2008,privat,Angebot,14000,test,limousine,2008,,235,,150000,0,,bmw,nein,2/12/2016 0:00,0,95131,4/7/2016 14:56
3/31/2016 16:57,Ford_Mustang_V8_390cui,privat,Angebot,25000,control,coupe,1968,automatik,305,mustang,90000,11,benzin,ford,nein,3/31/2016 0:00,0,74547,4/6/2016 10:45
3/30/2016 22:51,Audi_80_1.8_in_tadellosem_Zustand._Erst_71.000_km!,privat,Angebot,2790,control,limousine,1992,manuell,90,80,80000,3,benzin,audi,nein,3/30/2016 0:00,0,1219,4/5/2016 15:46
3/20/2016 23:48,BMW_320i_Facelift,privat,Angebot,13400,control,limousine,2008,manuell,170,3er,100000,12,benzin,bmw,nein,3/20/2016 0:00,0,64289,4/7/2016 11:17
3/25/2016 15:56,Volkswagen_Golf_Plus_1.6_Goal,privat,Angebot,4900,test,bus,2006,manuell,102,golf,150000,8,benzin,volkswagen,ja,3/25/2016 0:00,0,4288,4/6/2016 20:16
3/8/2016 21:52,Volkswagen_Golf_R32_4Motion_DSG,privat,Angebot,11299,control,limousine,2006,automatik,250,golf,150000,8,benzin,volkswagen,nein,3/8/2016 0:00,0,22083,3/19/2016 9:46
4/3/2016 11:44,Golf_1_6_Family,privat,Angebot,550,control,andere,1997,manuell,75,golf,150000,6,benzin,volkswagen,nein,4/3/2016 0:00,0,96175,4/7/2016 12:45
3/21/2016 20:43,Hyundai_Getz_1.5_CRDi_VGT_GLS,privat,Angebot,1400,control,kleinwagen,2006,manuell,88,getz,150000,7,diesel,hyundai,ja,3/21/2016 0:00,0,51147,4/2/2016 22:47
3/27/2016 12:47,VW_Polo_Coupe_86c_1990Bj._125193km,privat,Angebot,1200,test,coupe,1990,manuell,45,,150000,0,benzin,volkswagen,,3/27/2016 0:00,0,83317,4/7/2016 8:17
3/22/2016 18:47,Opel_Insignia_2.0_CDTI_Sports_Tourer_Edition,privat,Angebot,9500,control,kombi,2011,manuell,131,insignia,150000,12,diesel,opel,nein,3/22/2016 0:00,0,31832,4/2/2016 13:15
3/20/2016 16:57,Volkswagen_Golf_Variant_1.9_TDI_Joker,privat,Angebot,1800,test,kombi,1999,manuell,90,golf,150000,4,diesel,volkswagen,nein,3/20/2016 0:00,0,1920,4/6/2016 22:47
3/24/2016 13:51,Renault_Twingo_Lazuli_sport_1.2_16V_TÜV_2_jahre,privat,Angebot,2800,control,,2018,manuell,75,twingo,125000,12,,renault,nein,3/24/2016 0:00,0,86199,4/7/2016 5:17
3/8/2016 9:56,A3_2.0_TDI_Sportback_DPF_quattro,privat,Angebot,3200,control,kombi,2006,,0,a3,150000,11,diesel,audi,nein,3/8/2016 0:00,0,41748,3/8/2016 9:56
4/4/2016 21:43,***_ACHTUNG_FORD_KA_NEU_TÜV_BIS_04/2087_ZU_VERKAUFEN_***,privat,Angebot,1350,test,kleinwagen,2002,manuell,60,ka,150000,8,benzin,ford,,4/4/2016 0:00,0,24103,4/7/2016 0:15
4/2/2016 23:54,BMW_530d_Touring_Aut._TOP_Ausstattung!!!_Rabatt_!!,privat,Angebot,11000,test,kombi,2006,automatik,231,5er,150000,11,diesel,bmw,nein,4/2/2016 0:00,0,76332,4/7/2016 7:16
4/3/2016 20:44,Nissan_Almera,privat,Angebot,1999,test,,2016,manuell,110,almera,150000,9,diesel,nissan,,4/3/2016 0:00,0,10997,4/5/2016 21:17
3/31/2016 13:45,RENAULT_MEGANE_2.0_TURBO_COUPE_CABRIO_PRIVILEG,privat,Angebot,6900,control,cabrio,2006,manuell,163,megane,100000,1,benzin,renault,nein,3/31/2016 0:00,0,84416,4/6/2016 6:16
3/30/2016 16:39,BMW_730er_V8_Automatik_aus_3er_Hand_top_fahrbereit__TÜV:07.16!!!,privat,Angebot,1600,test,limousine,1996,automatik,0,7er,150000,5,benzin,bmw,nein,3/30/2016 0:00,0,12057,4/1/2016 10:45
4/1/2016 18:45,Audi_A6_Avant_2.7_TDI_DPF_multitronic,privat,Angebot,12999,control,kombi,2008,automatik,179,a6,150000,8,diesel,audi,nein,4/1/2016 0:00,0,25551,4/5/2016 14:18
3/31/2016 12:58,BMW_BMW_535_d_xDrive_M_Sportpaket+Head_Up+Panorama++,privat,Angebot,18400,test,kombi,2011,automatik,313,5er,150000,11,diesel,bmw,nein,3/31/2016 0:00,0,52477,3/31/2016 13:44
3/25/2016 1:36,Volkswagen_Vento_1.8_CLX,privat,Angebot,999,test,limousine,1995,manuell,75,andere,150000,10,benzin,volkswagen,nein,3/25/2016 0:00,0,76597,4/6/2016 6:45
3/27/2016 23:48,"Audi_A3_2.0_TDI_Sportback_DPF_S_tronic_Navi_Xenon_19""",privat,Angebot,12899,test,kombi,2009,automatik,140,a3,150000,9,diesel,audi,nein,3/27/2016 0:00,0,51109,4/6/2016 2:15
3/31/2016 19:52,BMW_318d_DPF,privat,Angebot,10500,control,limousine,2010,manuell,143,3er,150000,5,diesel,bmw,nein,3/31/2016 0:00,0,29683,4/6/2016 14:18
3/13/2016 0:56,Smart_smart_&_pulse_cdi_TÜV_neu,privat,Angebot,2250,control,kleinwagen,2001,,41,fortwo,150000,10,diesel,smart,nein,3/13/2016 0:00,0,78224,3/30/2016 1:47
4/2/2016 10:51,Volkswagen_Golf_1.4_Trendline,privat,Angebot,8500,test,limousine,2010,manuell,80,golf,50000,3,benzin,volkswagen,nein,4/2/2016 0:00,0,34385,4/2/2016 10:51
4/5/2016 11:48,"BMW_130i_LCI_M_Paket_ab_Werk_Xenon_Schiebedach_18""",privat,Angebot,14900,test,limousine,2007,manuell,265,1er,150000,10,benzin,bmw,nein,4/5/2016 0:00,0,14129,4/5/2016 11:48
3/17/2016 13:47,Golf_3_75PS_Klima_Schiebedach,privat,Angebot,500,control,kleinwagen,1994,manuell,75,golf,150000,3,benzin,volkswagen,nein,3/17/2016 0:00,0,23879,3/28/2016 14:45
3/11/2016 19:50,VW_Lupo_1_0_l_Tuev_6/2017_viele_Neuteile_verbaut,privat,Angebot,1200,test,kleinwagen,2002,manuell,45,lupo,150000,9,benzin,volkswagen,nein,3/11/2016 0:00,0,38707,3/20/2016 7:18
3/21/2016 15:43,Audi_A3_1.8_Ambiente,privat,Angebot,1250,control,limousine,1996,manuell,125,a3,150000,9,benzin,audi,nein,3/21/2016 0:00,0,63811,3/30/2016 1:18
4/4/2016 17:48,VW_Polo_Coupe_86c_in_rot__guter_Zustand__alltagsauto,privat,Angebot,370,test,kleinwagen,1992,manuell,54,polo,125000,10,benzin,volkswagen,nein,4/4/2016 0:00,0,30926,4/4/2016 17:48
3/16/2016 15:47,A6_Avant_Quattro,privat,Angebot,1000,test,kombi,1999,manuell,165,a6,150000,0,,audi,,3/16/2016 0:00,0,50181,4/6/2016 17:46
3/12/2016 8:55,AB_SOFORT_Renault_19__Chamade__R19__88PS__Ph2__TÜV_05/17,privat,Angebot,350,control,limousine,1993,manuell,88,r19,150000,3,benzin,renault,nein,3/12/2016 0:00,0,6895,3/16/2016 8:16
3/15/2016 23:55,BMW_325d_Coupe,privat,Angebot,8600,control,coupe,2007,manuell,197,3er,150000,4,diesel,bmw,nein,3/15/2016 0:00,0,72116,3/16/2016 8:42
3/13/2016 18:47,Opel_zafira,privat,Angebot,2100,test,,2017,manuell,0,zafira,150000,12,diesel,opel,,3/13/2016 0:00,0,24782,3/13/2016 18:47
3/7/2016 17:52,Volkswagen_Golf_Cabrio,privat,Angebot,2222,test,cabrio,1991,manuell,98,golf,150000,3,benzin,volkswagen,nein,3/7/2016 0:00,0,17495,4/6/2016 13:17
3/27/2016 18:54,Caddy_14d_1.6SDI,privat,Angebot,850,control,,1985,manuell,54,caddy,150000,0,diesel,volkswagen,,3/27/2016 0:00,0,34471,4/5/2016 15:46
4/5/2016 8:57,BMW_325i_Aut.,privat,Angebot,11800,test,limousine,2005,automatik,218,3er,150000,11,benzin,bmw,nein,4/5/2016 0:00,0,88255,4/7/2016 12:17
3/29/2016 23:57,Ford_C_Max_zu_verkaufen!,privat,Angebot,4000,control,bus,2008,manuell,115,c_max,125000,6,diesel,ford,ja,3/29/2016 0:00,0,52525,4/6/2016 22:45
3/16/2016 11:46,Mercedes_Benz_CDI_Kombi_Elegance,privat,Angebot,4650,test,kombi,2005,automatik,150,c_klasse,150000,8,diesel,mercedes_benz,,3/16/2016 0:00,0,12109,3/20/2016 9:44
3/23/2016 11:42,Peugeot_206_1.4i_TÜV_NEU+8_Fach_Bereift+PANORAMADACH+4_TÜRER+,privat,Angebot,1450,test,kleinwagen,1999,manuell,75,2_reihe,150000,8,benzin,peugeot,nein,3/23/2016 0:00,0,21423,4/1/2016 15:15
3/23/2016 16:51,TÜV_NEU!_Top_Anfaengerauto!_Corsa_1.4,privat,Angebot,900,test,,2017,manuell,60,corsa,150000,0,benzin,opel,nein,3/23/2016 0:00,0,33602,3/23/2016 16:51
3/8/2016 13:55,Mondeo_TDCI_Bj._2002,privat,Angebot,800,control,kombi,2002,manuell,115,mondeo,150000,12,diesel,ford,,3/8/2016 0:00,0,34253,3/10/2016 8:17
3/20/2016 11:38,Seat_Cordoba_Vario_1.9_TDI_TÜV_NEU!!_Gruene_Plakette!_VHB!,privat,Angebot,1600,test,kombi,2000,manuell,90,cordoba,150000,11,,seat,nein,3/20/2016 0:00,0,67346,3/26/2016 19:18
3/5/2016 15:55,Volkswagen_Golf_V_1.4_Top_Zustand_*TÜV*,privat,Angebot,2800,control,limousine,2004,manuell,75,golf,100000,9,benzin,volkswagen,ja,3/5/2016 0:00,0,6295,3/16/2016 6:45
3/14/2016 15:56,Mercedes_Benz_C_200_T_CDI_Avantgarde_DPF,privat,Angebot,5499,control,kombi,2004,manuell,122,c_klasse,150000,9,diesel,mercedes_benz,nein,3/14/2016 0:00,0,60318,3/17/2016 7:17
3/28/2016 18:56,BMW_323i,privat,Angebot,5500,control,limousine,2000,manuell,170,3er,150000,5,benzin,bmw,nein,3/28/2016 0:00,0,41470,4/7/2016 1:16
3/16/2016 22:06,Mondeo_Tddi_Teile_gesucht,privat,Angebot,0,test,kombi,2001,manuell,115,mondeo,150000,0,,ford,,3/16/2016 0:00,0,57627,3/26/2016 11:17
3/12/2016 8:51,Suzuki_LJ_80_fuer_Bastler,privat,Angebot,1000,control,suv,1982,manuell,41,andere,150000,11,benzin,suzuki,,3/12/2016 0:00,0,56337,3/13/2016 0:45
3/26/2016 20:57,Audi_A4_Avant_2.0_TDI_Attraction_150PS_Xenon+_Navi+,privat,Angebot,22290,control,kombi,2013,manuell,150,a4,50000,8,diesel,audi,nein,3/26/2016 0:00,0,84048,4/6/2016 11:45
3/14/2016 9:54,ich_verkaufe_einen_Golf_5,privat,Angebot,3750,control,,2005,,75,golf,150000,0,,volkswagen,,3/14/2016 0:00,0,22115,3/20/2016 23:18
3/22/2016 11:59,Lancia_Phedra_2.0_16v_JTD_Emblema,privat,Angebot,1440,control,bus,2003,manuell,109,andere,150000,11,diesel,lancia,nein,3/22/2016 0:00,0,83317,3/22/2016 11:59
3/21/2016 14:56,Renault_Clio_1.4_RXE,privat,Angebot,1150,control,kleinwagen,2000,manuell,75,clio,150000,3,benzin,renault,nein,3/21/2016 0:00,0,44879,3/22/2016 19:20
3/5/2016 17:50,Volkswagen_Golf_2.0_GTD_Bremsen+Scheiben+TÜV_NEU_NAVI,privat,Angebot,15700,test,limousine,2011,manuell,170,golf,90000,3,diesel,volkswagen,nein,3/5/2016 0:00,0,32832,3/11/2016 16:17
3/17/2016 6:56,BMW_316i,privat,Angebot,899,control,coupe,1995,manuell,102,3er,150000,8,benzin,bmw,nein,3/17/2016 0:00,0,85640,3/20/2016 7:17
3/26/2016 10:48,Mercedes_E_Klasse_kotfuegel_richt,privat,Angebot,130,test,kombi,1998,,0,e_klasse,150000,0,,mercedes_benz,,3/26/2016 0:00,0,22047,4/5/2016 22:15
4/1/2016 14:38,Bmw_320i_Touring_mit_Lederausstattung_in_schwarz__Vollaustattung.,privat,Angebot,9200,test,kombi,2006,manuell,150,3er,150000,1,benzin,bmw,nein,4/1/2016 0:00,0,85659,4/5/2016 8:50
3/20/2016 12:58,Mercedes_Benz_Sprinter_313_CDI_Doka_3_5t,privat,Angebot,3350,test,bus,2000,manuell,130,sprinter,150000,12,diesel,mercedes_benz,nein,3/20/2016 0:00,0,96472,3/21/2016 15:21
4/1/2016 19:58,Renault_Clio_II_1.2_i_16V,privat,Angebot,2700,control,kleinwagen,2006,manuell,75,clio,125000,6,benzin,renault,ja,4/1/2016 0:00,0,34582,4/5/2016 17:26
3/10/2016 10:46,Mazda_Premacy_1.9,privat,Angebot,800,test,bus,2001,automatik,114,andere,150000,4,benzin,mazda,ja,3/10/2016 0:00,0,35043,3/20/2016 15:45
3/6/2016 18:49,Nissan_350_Z,privat,Angebot,10200,control,coupe,2008,manuell,0,andere,90000,6,benzin,nissan,,3/6/2016 0:00,0,71131,4/6/2016 22:17
4/3/2016 11:59,Audi_A6_2.0_TDI_DPF_multitronic,privat,Angebot,9800,control,limousine,2008,automatik,140,a6,150000,10,diesel,audi,nein,4/3/2016 0:00,0,48249,4/3/2016 11:59
3/30/2016 20:42,Volkswagen_Golf_2.0_GTI_DSG,privat,Angebot,14700,control,limousine,2012,automatik,211,golf,60000,12,benzin,volkswagen,ja,3/30/2016 0:00,0,42283,4/7/2016 12:45
3/28/2016 22:55,Schicker__roter__Sportflitzer_GOLF_4_1_6,privat,Angebot,1200,control,limousine,1997,manuell,101,golf,150000,1,benzin,volkswagen,,3/28/2016 0:00,0,10777,3/30/2016 21:18
4/1/2016 13:46,Mitsubishi_Colt_1300_GLi_|_original_65.500_Km_|_TÜV_neu,privat,Angebot,895,test,limousine,1995,manuell,75,colt,70000,3,benzin,mitsubishi,nein,4/1/2016 0:00,0,50823,4/1/2016 13:46
3/30/2016 21:39,Volkswagen_6n,privat,Angebot,950,test,kleinwagen,1995,manuell,54,polo,150000,5,benzin,volkswagen,nein,3/30/2016 0:00,0,34270,4/5/2016 11:45
3/10/2016 15:50,Subaru_Impreza_2.5i_US_Modell_sehr_selten___RS_STI_WRX__,privat,Angebot,8000,test,limousine,2006,manuell,177,impreza,150000,0,,subaru,nein,3/10/2016 0:00,0,66540,4/5/2016 13:17
3/16/2016 19:49,BMW_540ia_M_packet_Shadowline,privat,Angebot,6799,test,limousine,2002,automatik,286,5er,150000,2,lpg,bmw,nein,3/16/2016 0:00,0,41836,4/7/2016 5:16
